x,tb,bb,cb,sb,db,ub,g,u,d,s,c,b, t                   
    9.3562356305E-01,    0.0000000000E+00,    7.3636890238E-11,    1.2043080582E-10,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    1.0476835878E-07,    9.0771035114E-05,    1.0678083615E-06,    0.0000000000E+00,    1.2043080582E-10,    7.3636890238E-11,   0.0000000000000000     
    9.3649195550E-01,    0.0000000000E+00,    6.7377456111E-11,    1.0988299679E-10,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    9.7032300022E-08,    8.6043182451E-05,    9.9426247237E-07,    0.0000000000E+00,    1.0988299679E-10,    6.7377456111E-11,   0.0000000000000000     
    9.3735947552E-01,    0.0000000000E+00,    6.1658288414E-11,    1.0026152240E-10,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    8.9799134674E-08,    8.1506743547E-05,    9.2526638696E-07,    0.0000000000E+00,    1.0026152240E-10,    6.1658288414E-11,   0.0000000000000000     
    9.3822612399E-01,    0.0000000000E+00,    5.6455806393E-11,    9.1525768673E-11,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    8.3050354459E-08,    7.7156788693E-05,    8.6065568469E-07,    0.0000000000E+00,    9.1525768673E-11,    5.6455806393E-11,   0.0000000000000000     
    9.3909190178E-01,    0.0000000000E+00,    5.1746565385E-11,    8.3635356064E-11,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    7.6767557056E-08,    7.2988415779E-05,    8.0026688541E-07,    0.0000000000E+00,    8.3635356064E-11,    5.1746565385E-11,   0.0000000000000000     
    9.3995680978E-01,    0.0000000000E+00,    4.7507256260E-11,    7.6550138522E-11,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    7.0932445667E-08,    6.8996750184E-05,    7.4393744556E-07,    0.0000000000E+00,    7.6550138522E-11,    4.7507256260E-11,   0.0000000000000000     
    9.4082084885E-01,    0.0000000000E+00,    4.3714704863E-11,    7.0230202502E-11,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    6.5526828588E-08,    6.5176944667E-05,    6.9150575428E-07,    0.0000000000E+00,    7.0230202502E-11,    4.3714704863E-11,   0.0000000000000000     
    9.4168401986E-01,    0.0000000000E+00,    4.0345871450E-11,    6.4635866010E-11,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    6.0532618770E-08,    6.1524179248E-05,    6.4281112956E-07,    0.0000000000E+00,    6.4635866010E-11,    4.0345871450E-11,   0.0000000000000000     
    9.4254632370E-01,    0.0000000000E+00,    3.7377850137E-11,    5.9727677648E-11,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    5.5931833391E-08,    5.8033661103E-05,    5.9769381447E-07,    0.0000000000E+00,    5.9727677648E-11,    3.7377850137E-11,   0.0000000000000000     
    9.4340776122E-01,    0.0000000000E+00,    3.4787868348E-11,    5.5466415659E-11,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    5.1706593426E-08,    5.4700624448E-05,    5.5599497328E-07,    0.0000000000E+00,    5.5466415659E-11,    3.4787868348E-11,   0.0000000000000000     
    9.4426833330E-01,    0.0000000000E+00,    3.2553286260E-11,    5.1813086974E-11,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    4.7839123217E-08,    5.1520330431E-05,    5.1755668769E-07,    0.0000000000E+00,    5.1813086974E-11,    3.2553286260E-11,   0.0000000000000000     
    9.4512804082E-01,    0.0000000000E+00,    3.0651596253E-11,    4.8728926273E-11,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    4.4311750047E-08,    4.8488067022E-05,    4.8222195304E-07,    0.0000000000E+00,    4.8728926273E-11,    3.0651596253E-11,   0.0000000000000000     
    9.4598688463E-01,    0.0000000000E+00,    2.9060422366E-11,    4.6175395032E-11,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    4.1106903716E-08,    4.5599148902E-05,    4.4983467456E-07,    0.0000000000E+00,    4.6175395032E-11,    2.9060422366E-11,   0.0000000000000000     
    9.4684486560E-01,    0.0000000000E+00,    2.7757519747E-11,    4.4114180588E-11,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    3.8207116114E-08,    4.2848917350E-05,    4.2023966355E-07,    0.0000000000E+00,    4.4114180588E-11,    2.7757519747E-11,   0.0000000000000000     
    9.4770198461E-01,    0.0000000000E+00,    2.6720774115E-11,    4.2507195205E-11,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    3.5595020804E-08,    4.0232740142E-05,    3.9328263370E-07,    0.0000000000E+00,    4.2507195205E-11,    2.6720774115E-11,   0.0000000000000000     
    9.4855824252E-01,    0.0000000000E+00,    2.5928201211E-11,    4.1316575134E-11,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    3.3253352597E-08,    3.7746011435E-05,    3.6881019732E-07,    0.0000000000E+00,    4.1316575134E-11,    2.5928201211E-11,   0.0000000000000000     
    9.4941364019E-01,    0.0000000000E+00,    2.5357946265E-11,    4.0504679688E-11,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    3.1164947131E-08,    3.5384151659E-05,    3.4666986163E-07,    0.0000000000E+00,    4.0504679688E-11,    2.5357946265E-11,   0.0000000000000000     
    9.5026817850E-01,    0.0000000000E+00,    2.4988283453E-11,    4.0034090314E-11,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    2.9312740462E-08,    3.3142607416E-05,    3.2671002504E-07,    0.0000000000E+00,    4.0034090314E-11,    2.4988283453E-11,   0.0000000000000000     
    9.5112185829E-01,    0.0000000000E+00,    2.4797615367E-11,    3.9867609670E-11,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    2.7679768638E-08,    3.1016851362E-05,    3.0877997350E-07,    0.0000000000E+00,    3.9867609670E-11,    2.4797615367E-11,   0.0000000000000000     
    9.5197468043E-01,    0.0000000000E+00,    2.4764472472E-11,    3.9968260705E-11,    0.0000000000E+00,    0.0000000000E+00,    0.0000000000E+00,    2.6249167290E-08,    2.9002382109E-05,    2.9272987676E-07,    0.0000000000E+00,    3.9968260705E-11,    2.4764472472E-11,   0.0000000000000000     
    9.5282664579E-01,    0.0000000000E+00,    2.4841801028E-11,    4.0254958156E-11,    8.3299576894E-13,    2.0824133677E-12,    2.0824133677E-12,    2.4988008869E-08,    2.7092105690E-05,    2.7826757713E-07,    8.3299576894E-13,    4.0254958156E-11,    2.4841801028E-11,   0.0000000000000000     
    9.5367775523E-01,    0.0000000000E+00,    2.2793957754E-11,    3.6873414675E-11,    7.5634183036E-11,    1.8907855199E-10,    1.8907855199E-10,    2.2487632039E-08,    2.5056058592E-05,    2.5291113208E-07,    7.5634183036E-11,    3.6873414675E-11,    2.2793957754E-11,   0.0000000000000000     
    9.5452800961E-01,    0.0000000000E+00,    2.0859790128E-11,    3.3683515167E-11,    1.5273590671E-10,    3.8182582160E-10,    3.8182582160E-10,    2.0152070444E-08,    2.3119964875E-05,    2.2910068292E-07,    1.5273590671E-10,    3.3683515167E-11,    2.0859790128E-11,   0.0000000000000000     
    9.5537740977E-01,    0.0000000000E+00,    1.9035996948E-11,    3.0679604699E-11,    2.3184440649E-10,    5.7958984822E-10,    5.7958984822E-10,    1.7975956376E-08,    2.1281224576E-05,    2.0678827225E-07,    2.3184440649E-10,    3.0679604699E-11,    1.9035996948E-11,   0.0000000000000000     
    9.5622595660E-01,    0.0000000000E+00,    1.7319295650E-11,    2.7856060293E-11,    3.1266766565E-10,    7.8164061674E-10,    7.8164061674E-10,    1.5953952647E-08,    1.9537252295E-05,    1.8592621460E-07,    3.1266766565E-10,    2.7856060293E-11,    1.7319295650E-11,   0.0000000000000000     
    9.5707365093E-01,    0.0000000000E+00,    1.5706422233E-11,    2.5207290805E-11,    3.9491540381E-10,    9.8725245271E-10,    9.8725245271E-10,    1.4080752467E-08,    1.7885477141E-05,    1.6646709526E-07,    3.9491540381E-10,    2.5207290805E-11,    1.5706422233E-11,   0.0000000000000000     
    9.5792049363E-01,    0.0000000000E+00,    1.4194131179E-11,    2.2727736787E-11,    4.7829906971E-10,    1.1957040043E-09,    1.1957040043E-09,    1.2351079317E-08,    1.6323342667E-05,    1.4836376921E-07,    4.7829906971E-10,    2.2727736787E-11,    1.4194131179E-11,   0.0000000000000000     
    9.5876648555E-01,    0.0000000000E+00,    1.2779195380E-11,    2.0411870358E-11,    5.6253183398E-10,    1.4062782243E-09,    1.4062782243E-09,    1.0759686826E-08,    1.4848306816E-05,    1.3156935998E-07,    5.6253183398E-10,    2.0411870358E-11,    1.2779195380E-11,   0.0000000000000000     
    9.5961162755E-01,    0.0000000000E+00,    1.1458406065E-11,    1.8254195078E-11,    6.4732858196E-10,    1.6182623521E-09,    1.6182623521E-09,    9.3013586452E-09,    1.3457841859E-05,    1.1603725856E-07,    6.4732858196E-10,    1.8254195078E-11,    1.1458406065E-11,   0.0000000000000000     
    9.6045592049E-01,    0.0000000000E+00,    1.0228572717E-11,    1.6249245814E-11,    7.3240590657E-10,    1.8309478959E-09,    1.8309478959E-09,    7.9709083249E-09,    1.2149434338E-05,    1.0172112230E-07,    7.3240590657E-10,    1.6249245814E-11,    1.0228572717E-11,   0.0000000000000000     
    9.6129936520E-01,    0.0000000000E+00,    9.0865230052E-12,    1.4391588617E-11,    8.1748210116E-10,    2.0436306147E-09,    2.0436306147E-09,    6.7631791927E-09,    1.0920585004E-05,    8.8574873820E-08,    8.1748210116E-10,    1.4391588617E-11,    9.0865230052E-12,   0.0000000000000000     
    9.6214196255E-01,    0.0000000000E+00,    8.0291027087E-12,    1.2675820589E-11,    9.0227715240E-10,    2.2556105007E-09,    2.2556105007E-09,    5.6730442296E-09,    9.7688087660E-06,    7.6552699916E-08,    9.0227715240E-10,    1.2675820589E-11,    8.0291027087E-12,   0.0000000000000000     
    9.6298371339E-01,    0.0000000000E+00,    7.0531756396E-12,    1.1096569757E-11,    9.8651273321E-10,    2.4661917618E-09,    2.4661917618E-09,    4.6954059480E-09,    8.6916346252E-06,    6.5609050459E-08,    9.8651273321E-10,    1.1096569757E-11,    7.0531756396E-12,   0.0000000000000000     
    9.6382461857E-01,    0.0000000000E+00,    6.1556235708E-12,    9.6484949458E-12,    1.0699121957E-09,    2.6746828035E-09,    2.6746828035E-09,    3.8251962704E-09,    7.6866056218E-06,    5.5698637328E-08,    1.0699121957E-09,    9.6484949458E-12,    6.1556235708E-12,   0.0000000000000000     
    9.6466467894E-01,    0.0000000000E+00,    5.3333461616E-12,    8.3262856513E-12,    1.1522005642E-09,    2.8803962116E-09,    2.8803962116E-09,    3.0573764074E-09,    6.7512787757E-06,    4.6776433321E-08,    1.1522005642E-09,    8.3262856513E-12,    5.3333461616E-12,   0.0000000000000000     
    9.6550389534E-01,    0.0000000000E+00,    4.5832608843E-12,    7.1246619140E-12,    1.2331045282E-09,    3.0826487348E-09,    3.0826487348E-09,    2.3869367373E-09,    5.8832250295E-06,    3.8797671081E-08,    1.2331045282E-09,    7.1246619140E-12,    4.5832608843E-12,   0.0000000000000000     
    9.6634226863E-01,    0.0000000000E+00,    3.9023029503E-12,    6.0383741930E-12,    1.3123524353E-09,    3.2807612670E-09,    3.2807612670E-09,    1.8088966852E-09,    5.0800291912E-06,    3.1717842027E-08,    1.3123524353E-09,    6.0383741930E-12,    3.9023029503E-12,   0.0000000000000000     
    9.6717979965E-01,    0.0000000000E+00,    3.2874252373E-12,    5.0622032406E-12,    1.3896742844E-09,    3.4740588301E-09,    3.4740588301E-09,    1.3183046035E-09,    4.3392898773E-06,    2.5492695279E-08,    1.3896742844E-09,    5.0622032406E-12,    3.2874252373E-12,   0.0000000000000000     
    9.6801648925E-01,    0.0000000000E+00,    2.7355982165E-12,    4.1909599776E-12,    1.4648017187E-09,    3.6618705566E-09,    3.6618705566E-09,    9.1023765168E-10,    3.6586194557E-06,    2.0078236600E-08,    1.4648017187E-09,    4.1909599776E-12,    2.7355982165E-12,   0.0000000000000000     
    9.6885233827E-01,    0.0000000000E+00,    2.2438098796E-12,    3.4194853680E-12,    1.5374680190E-09,    3.8435296726E-09,    3.8435296726E-09,    5.7980167751E-10,    3.0356439895E-06,    1.5430727331E-08,    1.5374680190E-09,    3.4194853680E-12,    2.2438098796E-12,   0.0000000000000000     
    9.6968734756E-01,    0.0000000000E+00,    1.8090656669E-12,    2.7426502958E-12,    1.6074080962E-09,    4.0183734801E-09,    4.0183734801E-09,    3.2213109820E-10,    2.4680031803E-06,    1.1506683337E-08,    1.6074080962E-09,    2.7426502958E-12,    1.8090656669E-12,   0.0000000000000000     
    9.7052151795E-01,    0.0000000000E+00,    1.4283883949E-12,    2.1553554406E-12,    1.6743584854E-09,    4.1857433403E-09,    4.1857433403E-09,    1.3238878204E-10,    1.9533503122E-06,    8.2628739501E-09,    1.6743584854E-09,    2.1553554406E-12,    1.4283883949E-12,   0.0000000000000000     
    9.7135485031E-01,    0.0000000000E+00,    1.0988181848E-12,    1.6525311548E-12,    1.7380573383E-09,    4.3449846565E-09,    4.3449846565E-09,    5.7659305179E-12,    1.4893521954E-06,    5.6563209250E-09,    1.7380573383E-09,    1.6525311548E-12,    1.0988181848E-12,   0.0000000000000000     
    9.7218734545E-01,    0.0000000000E+00,    8.1741239054E-13,    1.2291373409E-12,    1.7982444165E-09,    4.4954468569E-09,    4.4954468569E-09,    0.0000000000E+00,    1.0736891111E-06,    3.6442973897E-09,    1.7982444165E-09,    1.2291373409E-12,    8.1741239054E-13,   0.0000000000000000     
    9.7301900424E-01,    0.0000000000E+00,    5.8124552762E-13,    8.8016332871E-13,    1.8546610853E-09,    4.6364833779E-09,    4.6364833779E-09,    0.0000000000E+00,    7.0405475523E-07,    2.1843268055E-09,    1.8546610853E-09,    8.8016332871E-13,    5.8124552762E-13,   0.0000000000000000     
    9.7384982750E-01,    0.0000000000E+00,    3.8740920220E-13,    6.0062775388E-13,    1.9070503062E-09,    4.7674516467E-09,    4.7674516467E-09,    0.0000000000E+00,    3.7815618357E-07,    1.2341819283E-09,    1.9070503062E-09,    6.0062775388E-13,    3.8740920220E-13,   0.0000000000000000     
    9.7467981608E-01,    0.0000000000E+00,    2.3301204013E-13,    3.8557843633E-13,    1.9551566305E-09,    4.8877130654E-09,    4.8877130654E-09,    3.5278296054E-11,    9.3713756188E-08,    7.5188377473E-10,    1.9551566305E-09,    3.8557843633E-13,    2.3301204013E-13,   0.0000000000000000     
    9.7550897082E-01,    0.0000000000E+00,    1.1517961647E-13,    2.3009225918E-13,    1.9987261929E-09,    4.9966329933E-09,    4.9966329933E-09,    1.5310425258E-10,    0.0000000000E+00,    6.9570059129E-10,    1.9987261929E-09,    2.3009225918E-13,    1.1517961647E-13,   0.0000000000000000     
    9.7633729254E-01,    0.0000000000E+00,    3.1054385196E-14,    1.2927504825E-13,    2.0375067042E-09,    5.0935807308E-09,    5.0935807308E-09,    3.0578533082E-10,    0.0000000000E+00,    1.0241468276E-09,    2.0375067042E-09,    1.2927504825E-13,    3.1054385196E-14,   0.0000000000000000     
    9.7716478210E-01,    0.0000000000E+00,    0.0000000000E+00,    7.8261451858E-14,    2.0712474452E-09,    5.1779295026E-09,    5.1779295026E-09,    4.8870779891E-10,    0.0000000000E+00,    1.6959821134E-09,    2.0712474452E-09,    7.8261451858E-14,    0.0000000000E+00,   0.0000000000000000     
    9.7799144032E-01,    0.0000000000E+00,    0.0000000000E+00,    7.2214821125E-14,    2.0996992596E-09,    5.2490564409E-09,    5.2490564409E-09,    6.9728533018E-10,    0.0000000000E+00,    2.6702102387E-09,    2.0996992596E-09,    7.2214821125E-14,    0.0000000000E+00,   0.0000000000000000     
    9.7881726805E-01,    0.0000000000E+00,    0.0000000000E+00,    1.0632709071E-13,    2.1226145478E-09,    5.3063425692E-09,    5.3063425692E-09,    9.2695888893E-10,    0.0000000000E+00,    3.9060781383E-09,    2.1226145478E-09,    1.0632709071E-13,    0.0000000000E+00,   0.0000000000000000     
    9.7964226611E-01,    0.0000000000E+00,    0.0000000000E+00,    1.7581865995E-13,    2.1397472601E-09,    5.3491727858E-09,    5.3491727858E-09,    1.1731966168E-09,    0.0000000000E+00,    5.3630748797E-09,    2.1397472601E-09,    1.7581865995E-13,    0.0000000000E+00,   0.0000000000000000     
    9.8046643534E-01,    0.0000000000E+00,    1.7194722501E-14,    2.7593827444E-13,    2.1508528903E-09,    5.3769358472E-09,    5.3769358472E-09,    1.4314937194E-09,    0.0000000000E+00,    7.0009306542E-09,    2.1508528903E-09,    2.7593827444E-13,    1.7194722501E-14,   0.0000000000000000     
    9.8128977657E-01,    0.0000000000E+00,    7.6240603942E-14,    4.0196290803E-13,    2.1556884688E-09,    5.3890243520E-09,    5.3890243520E-09,    1.6973723533E-09,    0.0000000000E+00,    8.7796157726E-09,    2.1556884688E-09,    4.0196290803E-13,    7.6240603942E-14,   0.0000000000000000     
    9.8211229063E-01,    0.0000000000E+00,    1.4945761309E-13,    5.4919764526E-13,    2.1540125566E-09,    5.3848347244E-09,    5.3848347244E-09,    1.9663815140E-09,    0.0000000000E+00,    1.0659339664E-08,    2.1540125566E-09,    5.4919764526E-13,    1.4945761309E-13,   0.0000000000000000     
    9.8293397836E-01,    0.0000000000E+00,    2.3412073478E-13,    7.1297556422E-13,    2.1455852383E-09,    5.3637671982E-09,    5.3637671982E-09,    2.2340969230E-09,    0.0000000000E+00,    1.2600549877E-08,    2.1455852383E-09,    7.1297556422E-13,    2.3412073478E-13,   0.0000000000000000     
    9.8375484058E-01,    0.0000000000E+00,    3.2752121137E-13,    8.8865761983E-13,    2.1301681162E-09,    5.3252258005E-09,    5.3252258005E-09,    2.4961209172E-09,    0.0000000000E+00,    1.4563931087E-08,    2.1301681162E-09,    8.8865761983E-13,    3.2752121137E-13,   0.0000000000000000     
    9.8457487812E-01,    0.0000000000E+00,    4.2696647499E-13,    1.0716325275E-12,    2.1075243032E-09,    5.2686183356E-09,    5.2686183356E-09,    2.7480823365E-09,    0.0000000000E+00,    1.6510404106E-08,    2.1075243032E-09,    1.0716325275E-12,    4.2696647499E-13,   0.0000000000000000     
    9.8539409182E-01,    0.0000000000E+00,    5.2978007996E-13,    1.2573166474E-12,    2.0774184171E-09,    5.1933563689E-09,    5.1933563689E-09,    2.9856364137E-09,    0.0000000000E+00,    1.8401124894E-08,    2.0774184171E-09,    1.2573166474E-12,    5.2978007996E-13,   0.0000000000000000     
